timestamp_ms,ax,ay,az,gx,gy,gz 
502972,0.0039,-1.0261,-0.1189,0.2290,-2.7176,-0.7786
502982,0.0095,-0.9404,-0.0881,0.1985,-2.4885,-0.9160
502992,0.0237,-1.0574,-0.1023,0.1069,-2.3817,-0.7786
503002,0.0061,-1.0449,-0.1343,0.3206,-2.4427,-0.5038
503019,-0.0010,-1.0413,-0.0955,0.0916,-2.6718,-0.8702
503022,-0.0010,-1.0413,-0.0955,0.0916,-2.6718,-0.8702
503032,0.0061,-1.0625,-0.1257,0.2290,-2.7786,-0.5649
503042,-0.0125,-0.9370,-0.0815,0.3206,-2.6565,-0.8092
503052,0.0139,-1.0234,-0.0820,0.0458,-2.5191,-0.7481
503062,0.0176,-1.0732,-0.1362,0.0611,-2.4580,-0.6260
503072,-0.0186,-0.9504,-0.1091,0.2595,-2.5802,-0.7786
503082,0.0103,-1.0686,-0.1069,0.1527,-2.6412,-0.8550
503092,0.0073,-1.0291,-0.1250,0.3817,-2.6718,-0.9160
503102,-0.0024,-0.9368,-0.0808,0.3206,-2.5344,-0.6870
503112,0.0098,-1.0557,-0.0847,0.1069,-2.6107,-0.9466
503122,0.0020,-1.0447,-0.1267,0.1832,-2.6412,-0.5191
503132,-0.0178,-0.9336,-0.0955,0.2290,-2.6565,-0.7939
503142,0.0088,-1.0393,-0.1069,0.0611,-2.7176,-0.8550
503152,0.0183,-1.0593,-0.1353,0.2595,-2.7176,-0.7023
503162,-0.0020,-0.9426,-0.0901,0.2595,-2.6412,-0.7176
503172,0.0129,-1.0237,-0.0835,0.1374,-2.5191,-0.8397
503182,0.0085,-1.0720,-0.1296,0.1527,-2.6260,-0.5649
503192,-0.0305,-0.9426,-0.0959,0.2748,-2.6260,-0.8092
503202,-0.0007,-1.0088,-0.0889,0.0305,-2.6718,-0.7481
503212,0.0112,-1.0776,-0.1309,0.1069,-2.7328,-0.7939
503222,-0.0095,-0.9543,-0.0957,0.2595,-2.7481,-0.7481
503232,0.0178,-0.9954,-0.0889,0.0458,-2.7328,-0.7023
503242,0.0173,-1.0840,-0.1321,0.1985,-2.5649,-0.8550
503252,-0.0232,-0.9644,-0.1018,0.3817,-2.5344,-0.6718
503274,0.0110,-1.0872,-0.1221,0.1832,-2.4580,-0.8550
503282,-0.0159,-0.9775,-0.0972,0.2748,-2.5649,-0.6260
503292,0.0095,-0.9678,-0.0811,0.0916,-2.6565,-0.7939
503302,0.0208,-1.0857,-0.1179,0.0458,-2.6107,-0.7634
503312,-0.0120,-0.9912,-0.1182,0.2443,-2.5954,-0.6260
503322,-0.0012,-0.9563,-0.0938,0.1527,-2.7023,-0.8092
503332,0.0098,-1.0798,-0.1138,0.1374,-2.7023,-0.4885
503342,-0.0061,-1.0098,-0.1147,0.3969,-2.6107,-0.7328
503352,-0.0037,-0.9412,-0.0762,0.2290,-2.6260,-0.9160
503362,0.0144,-1.0732,-0.1045,0.0763,-2.6412,-0.4733
503372,0.0002,-1.0310,-0.1230,0.1985,-2.5802,-0.6718
503382,0.0049,-0.9841,-0.0920,0.0763,-2.6565,-1.0382
503392,0.0168,-1.0889,-0.1255,0.1374,-2.6107,-0.5344
503402,-0.0120,-0.9780,-0.1079,0.2748,-2.5802,-0.3206
503412,0.0090,-0.9661,-0.0823,0.1985,-2.5649,-0.8244
503422,0.0132,-1.0823,-0.1135,0.1527,-2.5191,-1.1603
503432,-0.0166,-0.9971,-0.1099,0.3206,-2.4427,-0.7328
503442,-0.0073,-0.9517,-0.0928,0.1374,-2.6412,-0.5191
503452,0.0088,-1.0796,-0.1128,0.0611,-2.7481,-0.5496
503462,0.0027,-1.0200,-0.1243,0.2290,-2.5496,-0.5496
503472,0.0012,-0.9392,-0.0923,0.2137,-2.4580,-0.9466
503482,0.0178,-1.0635,-0.1033,0.0763,-2.4885,-1.1298
503492,0.0068,-1.0398,-0.1282,0.2443,-2.4733,-0.7023
503502,-0.0115,-0.9348,-0.0884,0.2748,-2.4885,-0.4427
503512,0.0046,-1.0425,-0.0969,0.0763,-2.5191,-0.4275
503536,0.0088,-0.9519,-0.0847,0.1527,-2.5191,-1.0687
503648,-0.0073,-0.9946,-0.1118,0.3817,-2.6107,-0.6107
503652,-0.0073,-0.9946,-0.1118,0.3817,-2.6107,-0.6107
503662,0.0066,-0.9509,-0.0881,0.1832,-2.6412,-0.7176
503672,0.0146,-1.0737,-0.1282,0.1527,-2.5954,-0.5496
503682,-0.0208,-0.9485,-0.0984,0.2137,-2.6260,-0.8092
503692,0.0027,-1.0054,-0.0916,0.0305,-2.6870,-0.7023
503702,0.0142,-1.0835,-0.1292,0.1527,-2.6870,-0.7176
503712,-0.0125,-0.9609,-0.0938,0.3053,-2.7176,-0.6870
503722,0.0107,-0.9915,-0.0830,0.0916,-2.6718,-0.5344
503732,0.0166,-1.0869,-0.1243,0.1679,-2.5344,-0.9466
503742,-0.0188,-0.9729,-0.1035,0.3511,-2.5191,-0.4580
503752,-0.0020,-0.9719,-0.0881,0.1374,-2.6107,-0.7328
503762,0.0093,-1.0842,-0.1230,0.0916,-2.6107,-0.9160
503772,-0.0093,-0.9863,-0.1074,0.2290,-2.5344,-0.7176
503782,0.0061,-0.9561,-0.0823,0.1069,-2.5038,-0.5954
503792,0.0164,-1.0811,-0.1135,0.0305,-2.4122,-1.0076
503802,-0.0063,-1.0078,-0.1189,0.2901,-2.4122,-0.7328
503812,-0.0073,-0.9434,-0.0962,0.1527,-2.4580,-0.5496
503822,0.0117,-1.0688,-0.1084,0.0763,-2.5496,-0.6412
503832,0.0032,-1.0310,-0.1218,0.3053,-2.5191,-0.8550
503842,-0.0002,-0.9363,-0.0833,0.3053,-2.4275,-1.0534
503852,0.0156,-1.0510,-0.0959,0.0611,-2.4427,-0.8855
503862,0.0044,-1.0510,-0.1362,0.1832,-2.5496,-0.4580
503872,-0.0178,-0.9377,-0.0999,0.2901,-2.5344,-0.5496
503891,0.0110,-1.0686,-0.1309,0.1985,-2.6107,-0.9771
503894,-0.0056,-1.0046,-0.1167,0.3511,-2.5038,-0.7786
503902,-0.0112,-0.9473,-0.0933,0.2748,-2.5649,-0.6565
503912,0.0081,-1.0107,-0.0842,0.1221,-2.4275,-0.6565
503922,0.0127,-1.0806,-0.1243,0.1527,-2.4580,-0.9924
503932,-0.0225,-0.9595,-0.0972,0.2443,-2.5802,-0.6870
503942,0.0046,-0.9856,-0.0859,0.0611,-2.6260,-0.5954
503952,0.0154,-1.0854,-0.1250,0.1069,-2.5038,-0.7328
503962,-0.0122,-0.9746,-0.1047,0.3511,-2.4733,-0.8397
503973,0.0107,-1.0376,-0.0898,0.0763,-2.4733,-0.5802
503982,0.0134,-1.0608,-0.1289,0.2290,-2.5344,-0.9160
503992,-0.0173,-0.9407,-0.0967,0.2901,-2.5954,-0.8244
504002,0.0059,-1.0171,-0.0901,0.0611,-2.5954,-0.4275
504012,0.0134,-1.0793,-0.1301,0.2290,-2.5344,-0.8855
504022,-0.0156,-0.9509,-0.0981,0.3053,-2.5496,-0.6718
504032,0.0049,-0.9983,-0.0796,0.1374,-2.5649,-0.7023
504042,0.0134,-1.0840,-0.1277,0.1832,-2.4580,-0.9160
504052,-0.0186,-0.9702,-0.1030,0.3206,-2.5344,-0.6412
504062,0.0049,-0.9766,-0.0881,0.0611,-2.5954,-0.4580
504072,0.0183,-1.0864,-0.1233,0.1069,-2.5344,-0.8397
504082,-0.0093,-0.9854,-0.1113,0.3359,-2.4580,-0.8397
504092,0.0017,-0.9553,-0.0881,0.1374,-2.5191,-0.7328
504102,0.0088,-1.0789,-0.1128,0.0763,-2.6565,-0.6718
504112,-0.0073,-1.0100,-0.1196,0.2901,-2.5496,-0.5496
504122,-0.0024,-0.9441,-0.0852,0.1679,-2.5344,-0.8855
504138,0.0215,-1.0850,-0.1318,0.1221,-2.3664,-1.1298
504142,0.0054,-1.0344,-0.1294,0.2290,-2.5038,-0.9924
504152,-0.0046,-0.9346,-0.0984,0.2595,-2.4275,-0.8092
504162,0.0085,-1.0488,-0.1006,0.0611,-2.4275,-0.6870
504172,0.0049,-1.0562,-0.1345,0.2443,-2.5496,-0.5344
504182,-0.0168,-0.9336,-0.0913,0.2137,-2.6260,-0.3664
504192,0.0095,-1.0261,-0.0881,0.1527,-2.5191,-0.5802
504202,0.0166,-1.0750,-0.1316,0.1527,-2.4580,-0.4733
504212,-0.0132,-0.9448,-0.0952,0.2443,-2.5038,-0.6870
504222,0.0078,-1.0049,-0.0886,0.0458,-2.4733,-0.9924
504232,0.0129,-1.0840,-0.1350,0.2137,-2.5038,-1.0534
504242,-0.0151,-0.9624,-0.1091,0.3969,-2.5649,-0.9160
504252,0.0054,-0.9775,-0.0854,0.1527,-2.5954,-0.9008
504262,0.0149,-1.0886,-0.1206,0.0916,-2.4275,-0.9618
504272,-0.0176,-0.9807,-0.1038,0.2901,-2.4427,-0.7176
504282,0.0059,-1.0300,-0.0918,-0.0305,-2.4580,-0.9771
504292,0.0100,-1.0706,-0.1357,0.1832,-2.5191,-0.9466
504302,-0.0129,-0.9480,-0.0977,0.2443,-2.6260,-1.0382
504312,0.0200,-1.0012,-0.0854,0.0611,-2.5344,-1.0534
504322,0.0183,-1.0818,-0.1267,0.1679,-2.5038,-1.0840
504332,-0.0183,-0.9661,-0.1023,0.2595,-2.5649,-1.0687
504342,-0.0020,-0.9763,-0.0867,0.1221,-2.6870,-1.1450
504352,0.0066,-1.0874,-0.1169,0.1221,-2.6260,-1.0687
504362,-0.0129,-0.9883,-0.1040,0.3053,-2.4733,-0.8244
504372,0.0081,-0.9534,-0.0842,0.1679,-2.4733,-0.6870
504392,-0.0002,-1.0168,-0.1270,0.2290,-2.3206,-0.4580
504394,-0.0002,-1.0168,-0.1270,0.2290,-2.3206,-0.4580
504402,-0.0061,-0.9395,-0.0940,0.2443,-2.2901,-0.5038
504412,0.0049,-1.0623,-0.1069,0.1069,-2.5344,-0.4733
504422,0.0029,-1.0417,-0.1289,0.2748,-2.5649,-0.3664
504432,-0.0078,-0.9336,-0.0847,0.2595,-2.4580,-0.4275
504442,0.0137,-1.0376,-0.0864,0.0000,-2.4427,-0.4427
504452,0.0129,-1.0645,-0.1370,0.1985,-2.5191,-0.2137
504462,-0.0164,-0.9431,-0.1033,0.2137,-2.5954,-0.3664
504472,0.0071,-1.0093,-0.0974,-0.0153,-2.6870,-0.6565
504482,0.0164,-1.0818,-0.1350,0.1679,-2.5496,-0.8397
504492,-0.0088,-0.9597,-0.0989,0.4275,-2.5344,-1.0687
504502,0.0085,-0.9795,-0.0793,0.1832,-2.4580,-1.0382
504512,0.0083,-1.0854,-0.1160,0.1069,-2.3817,-0.6718
504522,-0.0222,-0.9863,-0.1121,0.2748,-2.4427,-0.2443
504532,-0.0073,-0.9534,-0.0891,0.0916,-2.6718,-0.5344
504542,0.0205,-1.0776,-0.1089,0.0611,-2.7023,-1.0687
504552,0.0088,-1.0193,-0.1245,0.2901,-2.5649,-0.9313
504562,0.0042,-0.9392,-0.0903,0.3206,-2.4733,-0.4427
504572,0.0120,-1.0593,-0.1003,0.1527,-2.5802,-0.6107
504582,-0.0237,-0.9795,-0.1108,0.3817,-2.5191,-0.8550
504592,-0.0049,-0.9563,-0.0859,0.2290,-2.5954,-0.5802
504602,0.0125,-1.0823,-0.1101,0.0916,-2.7176,-0.9771
504612,-0.0037,-1.0154,-0.1191,0.2748,-2.5954,-0.5191
504622,-0.0010,-0.9426,-0.0911,0.1832,-2.5191,-0.9008
504644,0.0090,-1.0508,-0.1389,0.2443,-2.6565,-0.8092
504652,-0.0105,-0.9370,-0.0999,0.2901,-2.4885,-0.5496
504662,0.0073,-1.0161,-0.0859,0.1374,-2.4275,-0.8550
504672,0.0134,-1.0828,-0.1267,0.2137,-2.5038,-0.8092
504682,-0.0149,-0.9597,-0.1025,0.2901,-2.6718,-0.6718
504692,0.0002,-0.9758,-0.0776,0.0458,-2.5649,-1.0382
504702,0.0156,-1.0886,-0.1160,0.0458,-2.5649,-0.8855
504712,-0.0103,-1.0059,-0.1174,0.1985,-2.5191,-0.6565
504722,-0.0015,-0.9434,-0.0908,0.1985,-2.6260,-0.4885
504732,0.0200,-1.0620,-0.1023,0.0763,-2.6412,-0.8702
504742,0.0139,-1.0552,-0.1323,0.2290,-2.5954,-0.6718
504752,-0.0117,-0.9412,-0.0957,0.3053,-2.5496,-0.6565
504762,0.0032,-1.0159,-0.0774,0.1221,-2.4885,-0.8397
504772,0.0081,-1.0884,-0.1270,0.1985,-2.5496,-0.6718
504782,-0.0247,-0.9741,-0.1094,0.3053,-2.6260,-0.5954
504792,0.0049,-0.9680,-0.0781,0.1679,-2.6565,-0.8702
504802,0.0227,-1.0825,-0.1055,0.0153,-2.5954,-0.6870
504812,0.0034,-1.0327,-0.1282,0.2443,-2.5649,-0.6412
504822,-0.0071,-0.9377,-0.0984,0.2290,-2.3969,-0.6870
504832,0.0088,-1.0405,-0.0923,0.1527,-2.4580,-0.7634
504842,0.0103,-1.0837,-0.1353,0.2137,-2.6260,-0.7328
504852,-0.0154,-0.9663,-0.0996,0.3053,-2.7481,-0.7023
504862,0.0083,-0.9807,-0.0740,0.1221,-2.6718,-0.8244
504872,0.0171,-1.0918,-0.1060,0.0458,-2.5191,-0.8092
504882,-0.0188,-0.9631,-0.1072,0.1832,-2.6718,-0.6565
504899,0.0146,-1.0520,-0.0935,0.0763,-2.5649,-0.7634
504902,0.0200,-1.0984,-0.1167,0.0916,-2.5496,-0.8397
504912,-0.0022,-1.0237,-0.1221,0.3511,-2.4580,-0.6412
504922,-0.0034,-0.9446,-0.0881,0.2443,-2.4733,-0.7023
504932,0.0117,-1.0557,-0.0911,0.1221,-2.5649,-0.8855
504942,0.0085,-1.0852,-0.1316,0.1832,-2.5802,-0.7634
504952,-0.0212,-0.9690,-0.1099,0.2290,-2.6870,-0.7023
504962,0.0051,-0.9827,-0.0879,0.0611,-2.7328,-0.7481
504972,0.0256,-1.0942,-0.1096,0.0916,-2.6412,-0.9466
504987,-0.0139,-0.9731,-0.1028,0.3206,-2.5344,-0.5802
504992,-0.0095,-0.9431,-0.0952,0.2748,-2.3969,-0.6412
505002,0.0071,-1.0442,-0.0891,0.1069,-2.4427,-0.9466
505012,0.0071,-1.0945,-0.1282,0.2290,-2.5954,-0.9160
505022,-0.0195,-0.9744,-0.1067,0.2290,-2.7634,-0.6107
505032,0.0017,-0.9756,-0.0811,0.1221,-2.7176,-0.6260
505042,0.0208,-1.0916,-0.1050,0.0916,-2.6260,-0.8397
505052,0.0007,-1.0493,-0.1299,0.1985,-2.5496,-0.6412
505062,-0.0073,-0.9492,-0.1028,0.2290,-2.4885,-0.6107
505072,0.0129,-1.0354,-0.0876,0.0763,-2.4427,-0.6565
505082,0.0125,-1.1011,-0.1230,0.1527,-2.4275,-0.6870
505092,-0.0220,-0.9919,-0.1055,0.3359,-2.5802,-0.6870
505102,-0.0020,-0.9688,-0.0862,0.0916,-2.5649,-0.6565
505112,0.0134,-1.0859,-0.0986,0.0153,-2.6260,-0.6718
505122,0.0039,-1.0657,-0.1284,0.1985,-2.6260,-0.6412
505132,-0.0103,-0.9531,-0.0972,0.1985,-2.5954,-0.7481
505153,0.0188,-1.1050,-0.1226,0.1374,-2.4275,-0.4275
505162,-0.0107,-1.0144,-0.1187,0.3511,-2.4733,-0.5038
505172,-0.0022,-0.9568,-0.0884,0.2290,-2.5954,-0.9008
505182,0.0127,-1.0759,-0.0930,0.1374,-2.5954,-0.9160
505192,-0.0098,-1.0266,-0.1223,0.3053,-2.4275,-0.7481
505202,-0.0066,-0.9563,-0.0925,0.1679,-2.5802,-0.7939
505212,0.0166,-1.0703,-0.0969,0.1069,-2.6718,-0.9771
505222,0.0156,-1.0977,-0.1328,0.1832,-2.5954,-0.9466
505232,-0.0122,-0.9812,-0.1089,0.3664,-2.6260,-0.7481
505242,0.0034,-0.9924,-0.0840,0.1679,-2.5191,-0.7176
505252,0.0149,-1.1062,-0.1057,0.1527,-2.5191,-0.7786
505262,-0.0059,-1.0537,-0.1255,0.2443,-2.5038,-0.6107
505272,-0.0168,-0.9556,-0.0928,0.2443,-2.5038,-0.6565
505282,0.0112,-1.0437,-0.0864,0.1069,-2.4733,-0.7328
505292,0.0205,-1.1101,-0.1243,0.1832,-2.6107,-0.8092
505302,-0.0061,-1.0044,-0.1111,0.2901,-2.5344,-0.6870
505312,0.0063,-0.9731,-0.0898,0.1985,-2.5191,-0.7634
505322,0.0127,-1.0920,-0.1008,0.1069,-2.5191,-0.8702
505332,-0.0005,-1.0723,-0.1316,0.2901,-2.5802,-0.8550
505342,-0.0181,-0.9629,-0.0928,0.2137,-2.6718,-0.7634
505352,0.0103,-1.0166,-0.0740,0.0611,-2.5954,-1.0382
505362,0.0244,-1.1118,-0.1147,0.0305,-2.4122,-0.9466
505372,-0.0049,-1.0261,-0.1213,0.2443,-2.4427,-0.6107
505382,-0.0032,-0.9590,-0.1042,0.1832,-2.5191,-0.5649
505392,0.0125,-1.0735,-0.0952,0.1221,-2.5954,-0.6565
505410,-0.0164,-0.9741,-0.0942,0.3053,-2.6260,-0.6107
505412,-0.0164,-0.9741,-0.0942,0.3053,-2.6260,-0.6107
505422,0.0039,-0.9944,-0.0803,0.1069,-2.6412,-0.7786
505432,0.0198,-1.1086,-0.1072,0.0611,-2.5802,-0.9160
505442,-0.0037,-1.0481,-0.1287,0.2443,-2.5038,-0.6412
505452,-0.0112,-0.9558,-0.1018,0.2137,-2.4885,-0.7481
505462,0.0149,-1.0505,-0.0940,0.0916,-2.6107,-0.7634
505472,0.0217,-1.1052,-0.1274,0.1832,-2.6260,-0.7023
505482,-0.0120,-0.9932,-0.1064,0.3053,-2.5954,-0.5802
505492,0.0059,-1.0405,-0.0798,0.1069,-2.4580,-0.8397
505502,0.0046,-1.1121,-0.1262,0.1679,-2.5038,-0.5802
505512,-0.0178,-1.0029,-0.1111,0.2443,-2.5954,-0.6565
505522,0.0056,-0.9727,-0.0886,0.1679,-2.6412,-0.7786
505532,0.0244,-1.0898,-0.0991,0.0916,-2.6412,-0.8702
505542,0.0146,-1.0723,-0.1396,0.1832,-2.5649,-0.7634
505552,-0.0105,-0.9609,-0.1050,0.3053,-2.4733,-0.7634
505562,0.0056,-1.0125,-0.0837,0.0763,-2.4275,-0.6412
505572,0.0103,-1.1089,-0.1162,0.0916,-2.3969,-0.5954
505582,-0.0115,-1.0239,-0.1182,0.3359,-2.6260,-0.7023
505592,0.0005,-0.9548,-0.0881,0.2595,-2.5954,-0.7939
505602,0.0205,-1.0693,-0.0881,0.0000,-2.5954,-0.7481
505612,0.0117,-1.0908,-0.1316,0.1221,-2.5344,-0.4733
505622,-0.0212,-0.9775,-0.1064,0.2443,-2.5496,-0.6107
505632,0.0037,-0.9973,-0.0896,0.1221,-2.6565,-0.8092
505642,0.0156,-1.1108,-0.1104,0.1679,-2.5802,-0.9466
505664,-0.0081,-0.9504,-0.0896,0.3206,-2.5038,-0.4733
505672,0.0112,-1.0459,-0.0872,0.0611,-2.5038,-0.8244
505682,0.0105,-1.1045,-0.1309,0.1527,-2.5344,-0.7634
505692,-0.0212,-0.9919,-0.1147,0.2443,-2.5954,-0.7176
505702,0.0029,-0.9768,-0.0918,0.2137,-2.7176,-0.8397
505712,0.0251,-1.0969,-0.1050,0.1374,-2.7634,-0.7634
505722,0.0134,-1.0640,-0.1326,0.3511,-2.5802,-0.8550
505732,-0.0129,-0.9570,-0.0952,0.3206,-2.4733,-0.7634
505742,0.0010,-1.0298,-0.0818,0.0916,-2.3969,-0.7939
505752,0.0120,-1.1121,-0.1191,0.1679,-2.4885,-0.5802
505762,-0.0139,-1.0071,-0.1082,0.2748,-2.5344,-0.7481
505772,-0.0017,-0.9612,-0.0879,0.1985,-2.6412,-0.5496
505782,0.0193,-1.0811,-0.0952,0.0916,-2.6107,-0.9466
505792,0.0117,-1.0776,-0.1350,0.2290,-2.6107,-0.6565
505802,-0.0015,-0.9600,-0.0913,0.1985,-2.5038,-0.7023
505812,0.0134,-1.0796,-0.0969,0.1221,-2.5496,-1.0840
505822,0.0061,-1.0835,-0.1340,0.2443,-2.6718,-0.6107
505832,-0.0166,-0.9648,-0.0981,0.2443,-2.6565,-0.6718
505842,0.0027,-1.0090,-0.0767,0.1221,-2.5344,-0.9466
505852,0.0142,-1.1116,-0.1116,0.0611,-2.4580,-0.8244
505862,-0.0085,-1.0288,-0.1250,0.2748,-2.4580,-0.5496
505872,-0.0054,-0.9521,-0.0942,0.2443,-2.5191,-0.7481
505882,0.0168,-1.0667,-0.0935,0.0916,-2.5954,-0.9924
505892,0.0125,-1.0935,-0.1370,0.2748,-2.5496,-0.6870
505902,-0.0186,-0.9741,-0.0986,0.3206,-2.6107,-0.7939
505919,0.0120,-1.0642,-0.0872,0.0305,-2.5802,-0.8244
505922,0.0164,-1.1055,-0.1099,0.0153,-2.5344,-0.7481
505932,-0.0059,-1.0398,-0.1245,0.2595,-2.4427,-0.7023
505942,-0.0012,-0.9543,-0.0894,0.2290,-2.5496,-0.8397
505952,0.0127,-1.0557,-0.0898,0.1069,-2.5649,-0.9008
505962,0.0137,-1.0996,-0.1340,0.2443,-2.5954,-0.9008
505972,-0.0171,-0.9810,-0.1082,0.3053,-2.5802,-0.6107
505982,0.0024,-0.9829,-0.0796,0.1527,-2.6412,-0.8855
505998,0.0183,-1.1023,-0.1243,0.1374,-2.5344,-0.9466
506002,0.0000,-1.0505,-0.1299,0.2290,-2.5344,-0.7786
506012,-0.0088,-0.9524,-0.0950,0.1679,-2.5038,-0.7176
506022,0.0117,-1.0427,-0.0884,0.0458,-2.4580,-0.7481
506032,0.0173,-1.0991,-0.1282,0.1374,-2.5344,-0.8702
506042,-0.0166,-0.9932,-0.1106,0.3511,-2.5954,-0.9771
506052,0.0032,-0.9734,-0.0879,0.1527,-2.6412,-0.6718
506062,0.0203,-1.0940,-0.1057,0.0763,-2.5649,-0.6260
506072,0.0029,-1.0588,-0.1262,0.2290,-2.4885,-0.8244
506082,-0.0139,-0.9526,-0.0967,0.2748,-2.5038,-0.6260
506092,0.0054,-1.0325,-0.0825,0.0763,-2.5038,-0.8397
506102,0.0037,-1.0684,-0.1316,0.2290,-2.5802,-0.6107
506112,-0.0090,-0.9600,-0.0942,0.2290,-2.6107,-1.0687
506122,0.0161,-1.0251,-0.0820,0.0458,-2.4580,-0.7023
506132,0.0193,-1.1094,-0.1182,0.1069,-2.4427,-0.6870
506142,-0.0156,-1.0090,-0.1165,0.2748,-2.4733,-0.7939
506152,-0.0061,-0.9636,-0.0889,0.2290,-2.6107,-0.7786
506173,0.0088,-1.0759,-0.1323,0.1832,-2.6718,-0.7176
506182,-0.0137,-0.9604,-0.0972,0.2290,-2.6412,-0.6718
506192,0.0090,-1.0139,-0.0872,0.0305,-2.5191,-0.7176
506202,0.0176,-1.1101,-0.1233,0.1374,-2.4885,-0.6565
506212,-0.0078,-1.0237,-0.1262,0.2748,-2.5038,-0.6870
506222,-0.0024,-0.9585,-0.0962,0.1985,-2.4885,-0.7939
506232,0.0134,-1.0737,-0.0903,0.1374,-2.5496,-0.7634
506242,0.0085,-1.0955,-0.1292,0.2901,-2.5649,-0.5038
506252,-0.0200,-0.9761,-0.0991,0.1985,-2.6718,-0.6718
506262,0.0029,-1.0027,-0.0806,0.0153,-2.6565,-0.8397
506272,0.0193,-1.1108,-0.1118,0.0611,-2.5038,-0.9008
506282,-0.0017,-1.0483,-0.1289,0.2595,-2.5802,-0.8550
506292,-0.0061,-0.9612,-0.0967,0.2443,-2.5344,-0.8550
506302,0.0154,-1.0605,-0.0854,0.1527,-2.5344,-0.7023
506312,0.0166,-1.1101,-0.1230,0.2443,-2.5954,-0.8397
506322,-0.0171,-0.9902,-0.1023,0.4122,-2.5344,-0.7328
506332,-0.0002,-0.9836,-0.0791,0.1527,-2.6718,-0.5344
506342,0.0139,-1.1025,-0.1067,0.0611,-2.6107,-0.7023
506352,0.0010,-1.0681,-0.1335,0.2443,-2.6565,-0.5344
506362,-0.0098,-0.9619,-0.1025,0.2443,-2.4885,-0.5954
506372,0.0132,-1.0388,-0.0813,0.1679,-2.5191,-0.6870
506382,0.0203,-1.1177,-0.1216,0.2137,-2.4733,-0.7328
506392,-0.0205,-0.9683,-0.0974,0.2137,-2.4733,-0.8702
506402,0.0007,-1.0234,-0.0774,0.0916,-2.5496,-0.9466
506412,0.0161,-1.1201,-0.1094,0.1679,-2.5038,-0.8702
506431,-0.0127,-0.9795,-0.0969,0.1985,-2.6718,-0.5496
506433,0.0024,-0.9656,-0.0886,0.1527,-2.4885,-0.9008
506442,0.0186,-1.0754,-0.0950,0.0458,-2.5191,-0.9466
506452,0.0134,-1.1072,-0.1367,0.1527,-2.5954,-0.7634
506462,-0.0215,-0.9868,-0.1091,0.2748,-2.6107,-0.6260
506472,-0.0022,-0.9934,-0.0835,0.0763,-2.6412,-0.7328
506482,0.0166,-1.1077,-0.1006,0.1069,-2.6107,-0.7634
506492,0.0032,-1.0579,-0.1230,0.2290,-2.6107,-0.4733
506502,-0.0071,-0.9626,-0.0916,0.2137,-2.4427,-0.6565
506512,0.0093,-1.0439,-0.0845,0.0763,-2.4427,-0.6260
506522,0.0137,-1.1199,-0.1306,0.1679,-2.4733,-0.6412
506532,-0.0171,-1.0156,-0.1189,0.3359,-2.5191,-0.4427
506542,-0.0012,-0.9731,-0.0901,0.2748,-2.5954,-0.5496
506552,0.0212,-1.0891,-0.0942,0.1374,-2.7176,-0.7328
506562,0.0129,-1.0955,-0.1238,0.1985,-2.5802,-0.7176
506572,-0.0208,-0.9744,-0.0974,0.1985,-2.4580,-0.8092
506582,-0.0039,-1.0090,-0.0850,0.0458,-2.5344,-0.9771
506592,0.0137,-1.1218,-0.1116,0.1221,-2.5496,-0.9008
506602,-0.0042,-1.0544,-0.1309,0.3359,-2.5038,-0.8855
506612,-0.0042,-0.9629,-0.0913,0.2595,-2.5038,-0.7939
506622,0.0212,-1.0576,-0.0818,0.0916,-2.5191,-0.8550
506632,0.0176,-1.1143,-0.1287,0.1679,-2.4733,-0.8244
506642,-0.0208,-1.0015,-0.1079,0.2443,-2.4122,-0.6565
506652,-0.0090,-0.9817,-0.0886,0.1679,-2.6718,-0.8244
506662,0.0120,-1.1060,-0.1040,0.0611,-2.7786,-0.9160
506689,0.0154,-1.0293,-0.0811,0.0763,-2.4275,-0.8092
506692,0.0154,-1.0293,-0.0811,0.0763,-2.4275,-0.8092
506702,0.0005,-1.0823,-0.1409,0.2290,-2.5802,-0.7176
506720,-0.0095,-0.9678,-0.0896,0.1832,-2.6260,-0.6870
506722,0.0068,-1.0200,-0.0793,0.0916,-2.6412,-0.8550
506732,0.0239,-1.1145,-0.1084,0.1221,-2.5802,-0.5802
506742,-0.0027,-1.0278,-0.1143,0.2443,-2.4733,-0.6107
506752,-0.0010,-0.9612,-0.0872,0.1832,-2.4427,-0.6870
506762,0.0081,-1.0720,-0.0979,0.0458,-2.5191,-0.9771
506772,0.0027,-1.0933,-0.1365,0.2290,-2.5344,-0.8550
506782,-0.0164,-0.9717,-0.1084,0.2748,-2.7023,-0.5802
506792,0.0120,-1.0024,-0.0818,0.1832,-2.6565,-0.7023
506802,0.0208,-1.1086,-0.1082,0.1679,-2.4733,-0.6870
506812,-0.0076,-1.0425,-0.1230,0.3359,-2.4427,-0.7481
506822,-0.0127,-0.9558,-0.0957,0.2137,-2.4885,-0.7634
506832,0.0066,-1.0566,-0.0903,0.0763,-2.5802,-0.7481
506842,0.0129,-1.1038,-0.1313,0.2137,-2.6412,-0.8855
506852,-0.0115,-0.9875,-0.1064,0.2595,-2.6565,-0.8092
506862,0.0088,-0.9814,-0.0833,0.1679,-2.6412,-0.7634
